originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1000,regionflow_1001,regionflow_1004,regionflow_1005,regionflow_1006,regionflow_1007,regionflow_1008,regionflow_1009,origin_iso,origin_name,destination_iso,destination_name,countryflow_1000,countryflow_1001,countryflow_1004,countryflow_1005,countryflow_1006,countryflow_1007,countryflow_1008,countryflow_1009
2,Yorkshire & The Humber,7,South West,5946,721,701,1549,1253,611,544,567,40,West Yorkshire,4,Cornwall & Isles of Scilly,221,39,10,49,25,29,49,20
2,Yorkshire & The Humber,7,South West,5946,721,701,1549,1253,611,544,567,40,West Yorkshire,7,Devon,377,47,41,98,68,45,41,37
2,Yorkshire & The Humber,7,South West,5946,721,701,1549,1253,611,544,567,40,West Yorkshire,8,Dorset & Somerset,396,53,29,102,88,37,39,48
2,Yorkshire & The Humber,7,South West,5946,721,701,1549,1253,611,544,567,40,West Yorkshire,14,Gloucestershire Wiltshire & Bristol-Bath area,958,84,110,320,237,90,66,51
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,11,East Yorkshire & Northern Lincolnshire,10,East Wales,141,18,21,24,13,22,26,17
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,11,East Yorkshire & Northern Lincolnshire,39,West Wales,211,27,45,31,22,25,39,22
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,27,North Yorkshire,10,East Wales,216,23,29,69,29,22,23,21
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,27,North Yorkshire,39,West Wales,374,37,60,97,76,48,27,29
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,35,South Yorkshire,10,East Wales,246,18,27,80,54,32,14,21
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,35,South Yorkshire,39,West Wales,334,32,42,102,74,28,27,29
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,40,West Yorkshire,10,East Wales,448,49,52,124,143,33,23,24
2,Yorkshire & The Humber,8,Wales,2557,269,374,656,501,277,242,238,40,West Yorkshire,39,West Wales,587,65,98,129,90,67,63,75
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,11,East Yorkshire & Northern Lincolnshire,17,Herefordshire Worcestershire & Warwickshire,206,25,18,55,41,18,26,23
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,11,East Yorkshire & Northern Lincolnshire,33,Shropshire & Staffordshire,258,34,44,81,40,22,24,13
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,11,East Yorkshire & Northern Lincolnshire,38,West Midlands,431,47,85,134,93,35,22,15
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,27,North Yorkshire,17,Herefordshire Worcestershire & Warwickshire,390,40,44,107,86,34,33,46
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,27,North Yorkshire,33,Shropshire & Staffordshire,465,51,82,139,96,30,28,39
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,27,North Yorkshire,38,West Midlands,419,23,120,139,65,36,26,10
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,35,South Yorkshire,17,Herefordshire Worcestershire & Warwickshire,319,23,24,143,47,25,38,19
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,35,South Yorkshire,33,Shropshire & Staffordshire,556,68,63,200,119,49,33,24
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,35,South Yorkshire,38,West Midlands,951,90,187,317,209,88,35,25
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,40,West Yorkshire,17,Herefordshire Worcestershire & Warwickshire,487,45,26,168,118,51,43,36
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,40,West Yorkshire,33,Shropshire & Staffordshire,683,61,101,213,165,55,51,37
2,Yorkshire & The Humber,9,West Midlands,6762,739,1084,2154,1468,571,421,325,40,West Yorkshire,38,West Midlands,1597,232,290,458,389,128,62,38
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,11,East Yorkshire & Northern Lincolnshire,3,Cheshire,223,20,37,48,48,32,24,14
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,11,East Yorkshire & Northern Lincolnshire,5,Cumbria,161,13,16,34,24,20,31,23
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,11,East Yorkshire & Northern Lincolnshire,15,Greater Manchester,769,66,150,250,183,57,34,29
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,11,East Yorkshire & Northern Lincolnshire,22,Lancashire,396,56,63,87,71,35,45,39
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,11,East Yorkshire & Northern Lincolnshire,25,Merseyside,276,31,59,68,68,22,15,13
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,27,North Yorkshire,3,Cheshire,352,35,53,114,70,34,24,22
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,27,North Yorkshire,5,Cumbria,459,51,64,71,83,38,71,81
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,27,North Yorkshire,15,Greater Manchester,1195,77,262,409,254,84,62,47
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,27,North Yorkshire,22,Lancashire,1027,142,179,230,188,89,115,84
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,27,North Yorkshire,25,Merseyside,382,28,102,154,57,15,9,17
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,35,South Yorkshire,3,Cheshire,463,31,58,204,81,33,25,31
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,35,South Yorkshire,5,Cumbria,205,31,15,63,41,22,17,16
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,35,South Yorkshire,15,Greater Manchester,1662,92,286,644,422,112,70,36
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,35,South Yorkshire,22,Lancashire,565,58,110,142,91,60,64,40
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,35,South Yorkshire,25,Merseyside,547,40,96,214,121,33,26,17
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,40,West Yorkshire,3,Cheshire,873,91,135,297,172,89,49,40
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,40,West Yorkshire,5,Cumbria,504,50,51,131,88,35,63,86
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,40,West Yorkshire,15,Greater Manchester,4318,355,726,1399,1146,384,223,85
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,40,West Yorkshire,22,Lancashire,1951,220,386,532,309,178,173,153
2,Yorkshire & The Humber,10,North West,17567,1588,3126,5517,3755,1473,1201,907,40,West Yorkshire,25,Merseyside,1239,101,278,426,238,101,61,34
2,Yorkshire & The Humber,11,Northern Ireland,780,133,49,189,187,116,63,43,11,East Yorkshire & Northern Lincolnshire,28,Northern Ireland,74,10,4,26,15,5,6,8
2,Yorkshire & The Humber,11,Northern Ireland,780,133,49,189,187,116,63,43,27,North Yorkshire,28,Northern Ireland,304,78,24,45,69,62,17,9
2,Yorkshire & The Humber,11,Northern Ireland,780,133,49,189,187,116,63,43,35,South Yorkshire,28,Northern Ireland,126,16,8,29,50,7,9,7
2,Yorkshire & The Humber,11,Northern Ireland,780,133,49,189,187,116,63,43,40,West Yorkshire,28,Northern Ireland,276,29,13,89,53,42,31,19
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,11,East Yorkshire & Northern Lincolnshire,12,Eastern Scotland,196,30,37,40,22,30,18,19
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,11,East Yorkshire & Northern Lincolnshire,18,Highlands & Islands,94,18,4,14,19,11,15,13
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,11,East Yorkshire & Northern Lincolnshire,26,North Eastern Scotland,48,3,4,14,12,6,7,2
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,11,East Yorkshire & Northern Lincolnshire,34,South Western Scotland,143,12,9,32,38,12,21,19
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,27,North Yorkshire,12,Eastern Scotland,677,77,118,176,152,65,50,39
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,27,North Yorkshire,18,Highlands & Islands,195,40,9,16,58,25,32,15
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,27,North Yorkshire,26,North Eastern Scotland,104,12,21,21,13,19,11,7
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,27,North Yorkshire,34,South Western Scotland,343,74,39,56,62,53,40,19
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,35,South Yorkshire,12,Eastern Scotland,311,38,37,84,87,26,30,9
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,35,South Yorkshire,18,Highlands & Islands,97,16,10,16,17,12,14,12
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,35,South Yorkshire,26,North Eastern Scotland,63,16,7,10,12,10,6,2
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,35,South Yorkshire,34,South Western Scotland,207,18,20,39,54,36,26,14
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,40,West Yorkshire,12,Eastern Scotland,752,53,106,207,150,93,72,71
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,40,West Yorkshire,18,Highlands & Islands,197,25,7,33,36,21,40,35
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,40,West Yorkshire,26,North Eastern Scotland,127,10,14,39,27,17,11,9
2,Yorkshire & The Humber,12,Scotland,3994,503,470,858,883,510,443,327,40,West Yorkshire,34,South Western Scotland,440,61,28,61,124,74,50,42
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,6,Derbyshire & Nottinghamshire,29,Northumberland & Tyne & Wear,864,75,247,215,118,88,64,57
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,6,Derbyshire & Nottinghamshire,37,Tees Valley & Durham,527,48,140,129,68,65,50,27
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,23,Leicestershire Rutland & Northamptonshire,29,Northumberland & Tyne & Wear,584,55,150,168,88,40,43,40
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,23,Leicestershire Rutland & Northamptonshire,37,Tees Valley & Durham,446,43,108,137,69,33,22,34
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,24,Lincolnshire,29,Northumberland & Tyne & Wear,375,34,102,103,68,30,15,23
3,East Midlands,1,North East,3090,285,821,827,456,282,219,200,24,Lincolnshire,37,Tees Valley & Durham,294,30,74,75,45,26,25,19
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,6,Derbyshire & Nottinghamshire,11,East Yorkshire & Northern Lincolnshire,841,90,162,165,163,81,92,88
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,6,Derbyshire & Nottinghamshire,27,North Yorkshire,952,61,230,228,147,75,108,103
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,6,Derbyshire & Nottinghamshire,35,South Yorkshire,4831,469,1004,1142,1069,503,437,207
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,6,Derbyshire & Nottinghamshire,40,West Yorkshire,2118,135,571,698,400,152,95,67
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,23,Leicestershire Rutland & Northamptonshire,11,East Yorkshire & Northern Lincolnshire,509,65,94,119,95,48,48,40
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,23,Leicestershire Rutland & Northamptonshire,27,North Yorkshire,604,52,131,156,91,57,57,60
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,23,Leicestershire Rutland & Northamptonshire,35,South Yorkshire,1424,54,621,440,154,87,44,24
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,23,Leicestershire Rutland & Northamptonshire,40,West Yorkshire,1385,132,364,446,240,97,75,31
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,24,Lincolnshire,11,East Yorkshire & Northern Lincolnshire,1847,232,212,372,364,245,244,178
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,24,Lincolnshire,27,North Yorkshire,565,74,91,121,115,65,54,45
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,24,Lincolnshire,35,South Yorkshire,1247,87,417,307,158,77,100,101
3,East Midlands,2,Yorkshire & The Humber,17166,1511,4129,4452,3123,1555,1397,999,24,Lincolnshire,40,West Yorkshire,843,60,232,258,127,68,43,55
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,6,Derbyshire & Nottinghamshire,6,Derbyshire & Nottinghamshire,0,0,0,0,0,0,0,0
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,6,Derbyshire & Nottinghamshire,23,Leicestershire Rutland & Northamptonshire,4431,524,504,1045,1059,564,477,258
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,6,Derbyshire & Nottinghamshire,24,Lincolnshire,2992,366,392,502,536,372,414,410
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,23,Leicestershire Rutland & Northamptonshire,6,Derbyshire & Nottinghamshire,4936,452,759,1361,1069,573,462,260
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,23,Leicestershire Rutland & Northamptonshire,23,Leicestershire Rutland & Northamptonshire,0,0,0,0,0,0,0,0
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,23,Leicestershire Rutland & Northamptonshire,24,Lincolnshire,2073,293,229,323,382,249,285,312
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,24,Lincolnshire,6,Derbyshire & Nottinghamshire,3033,336,373,674,664,327,334,325
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,24,Lincolnshire,23,Leicestershire Rutland & Northamptonshire,1723,240,264,313,328,206,183,189
3,East Midlands,3,East Midlands,0,0,0,0,0,0,0,0,24,Lincolnshire,24,Lincolnshire,0,0,0,0,0,0,0,0
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,6,Derbyshire & Nottinghamshire,1,Bedfordshire & Hertfordshire,945,79,62,393,225,98,55,33
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,6,Derbyshire & Nottinghamshire,9,East Anglia,1708,181,173,508,354,167,165,160
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,6,Derbyshire & Nottinghamshire,13,Essex,477,48,36,160,114,61,34,24
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,23,Leicestershire Rutland & Northamptonshire,1,Bedfordshire & Hertfordshire,1992,205,180,560,473,271,180,123
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,23,Leicestershire Rutland & Northamptonshire,9,East Anglia,2942,319,317,641,586,374,370,335
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,23,Leicestershire Rutland & Northamptonshire,13,Essex,686,85,78,225,113,67,61,57
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,24,Lincolnshire,1,Bedfordshire & Hertfordshire,524,66,73,104,115,64,37,65
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,24,Lincolnshire,9,East Anglia,2761,346,247,583,676,325,331,253
3,East Midlands,4,East of England,12352,1368,1195,3253,2706,1460,1269,1101,24,Lincolnshire,13,Essex,317,39,29,79,50,33,36,51
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,6,Derbyshire & Nottinghamshire,19,Inner London - East,1919,36,140,911,619,117,70,26
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,6,Derbyshire & Nottinghamshire,20,Inner London - West,966,21,89,425,290,63,50,28
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,6,Derbyshire & Nottinghamshire,30,Outer London - East & North East,585,56,51,213,162,61,28,14
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,6,Derbyshire & Nottinghamshire,31,Outer London - South,431,35,18,175,128,29,25,21
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,6,Derbyshire & Nottinghamshire,32,Outer London - West & North West,984,63,79,444,251,81,46,20
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,23,Leicestershire Rutland & Northamptonshire,19,Inner London - East,1794,59,210,745,590,94,81,15
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,23,Leicestershire Rutland & Northamptonshire,20,Inner London - West,1015,22,145,377,294,56,80,41
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,23,Leicestershire Rutland & Northamptonshire,30,Outer London - East & North East,693,79,65,254,159,71,41,24
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,23,Leicestershire Rutland & Northamptonshire,31,Outer London - South,513,50,49,221,103,39,29,22
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,23,Leicestershire Rutland & Northamptonshire,32,Outer London - West & North West,1219,112,102,446,376,95,48,40
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,24,Lincolnshire,19,Inner London - East,420,8,41,178,131,25,27,10
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,24,Lincolnshire,20,Inner London - West,337,2,48,114,88,26,35,24
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,24,Lincolnshire,30,Outer London - East & North East,175,12,28,64,38,12,11,10
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,24,Lincolnshire,31,Outer London - South,148,22,12,43,43,16,4,8
3,East Midlands,5,London,11529,590,1113,4705,3400,805,598,318,24,Lincolnshire,32,Outer London - West & North West,330,13,36,95,128,20,23,15
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,6,Derbyshire & Nottinghamshire,2,Berkshire Buckinghamshire & Oxfordshire,1532,185,157,473,356,173,105,83
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,6,Derbyshire & Nottinghamshire,16,Hampshire & Isle of Wight,750,66,80,217,182,74,65,66
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,6,Derbyshire & Nottinghamshire,21,Kent,628,81,62,183,134,61,56,51
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,6,Derbyshire & Nottinghamshire,36,Surrey East & West Sussex,1000,72,108,354,199,105,82,80
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,23,Leicestershire Rutland & Northamptonshire,2,Berkshire Buckinghamshire & Oxfordshire,4026,517,306,906,1093,535,434,235
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,23,Leicestershire Rutland & Northamptonshire,16,Hampshire & Isle of Wight,1185,139,219,326,205,123,87,86
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,23,Leicestershire Rutland & Northamptonshire,21,Kent,720,56,102,238,143,70,63,48
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,23,Leicestershire Rutland & Northamptonshire,36,Surrey East & West Sussex,1306,82,190,408,250,137,116,123
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,24,Lincolnshire,2,Berkshire Buckinghamshire & Oxfordshire,789,93,95,189,179,122,63,48
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,24,Lincolnshire,16,Hampshire & Isle of Wight,432,60,61,76,82,55,55,43
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,24,Lincolnshire,21,Kent,325,33,41,64,49,38,40,60
3,East Midlands,6,South East,13144,1417,1476,3534,2948,1543,1229,997,24,Lincolnshire,36,Surrey East & West Sussex,451,33,55,100,76,50,63,74
3,East Midlands,7,South West,7758,954,978,1614,1578,879,882,873,6,Derbyshire & Nottinghamshire,4,Cornwall & Isles of Scilly,441,66,38,57,77,49,81,73
